ratioD	ratio_off_off
75.00	14.51
95.83	24.19
95.83	24.19
75.00	14.51
95.83	24.19
95.83	24.19
75.00	14.51
95.83	24.19
95.83	24.19
75.00	14.51
95.83	24.19
95.83	24.19
83.33	16.12
100.00	45.16
100.00	45.16
83.33	16.12
100.00	45.16
100.00	45.16
83.33	16.12
100.00	45.16
100.00	45.16
83.33	16.12
100.00	45.16
100.00	45.16
83.33	16.12
100.00	45.16
100.00	45.16
83.33	16.12
100.00	45.16
100.00	45.16
83.33	16.12
100.00	45.16
100.00	45.16
83.33	16.12
100.00	45.16
100.00	45.16
83.33	16.12
100.00	45.16
100.00	45.16
83.33	16.12
100.00	45.16
100.00	45.16
83.33	16.12
100.00	45.16
100.00	45.16
83.33	16.12
100.00	45.16
100.00	45.16
75.00	14.51
95.83	24.19
95.83	24.19
75.00	14.51
95.83	24.19
95.83	24.19
75.00	14.51
95.83	24.19
95.83	24.19
75.00	14.51
95.83	24.19
95.83	24.19
83.33	16.12
95.83	29.03
95.83	29.03
83.33	16.12
95.83	29.03
95.83	29.03
83.33	16.12
95.83	29.03
95.83	29.03
83.33	16.12
95.83	29.03
95.83	29.03
83.33	16.12
95.83	29.03
95.83	29.03
83.33	16.12
95.83	29.03
95.83	29.03
83.33	16.12
95.83	29.03
95.83	29.03
83.33	16.12
95.83	29.03
95.83	29.03
83.33	16.12
95.83	29.03
95.83	29.03
83.33	16.12
95.83	29.03
95.83	29.03
83.33	16.12
95.83	29.03
95.83	29.03
83.33	16.12
95.83	29.03
95.83	29.03
78.57	14.51
92.85	24.19
92.85	24.19
78.57	14.51
92.85	24.19
92.85	24.19
78.57	14.51
92.85	24.19
92.85	24.19
78.57	14.51
92.85	24.19
92.85	24.19
85.71	16.12
100.00	46.77
100.00	46.77
85.71	16.12
100.00	46.77
100.00	46.77
85.71	16.12
100.00	46.77
100.00	46.77
85.71	16.12
100.00	46.77
100.00	46.77
85.71	16.12
100.00	67.74
100.00	67.74
85.71	16.12
100.00	67.74
100.00	67.74
85.71	16.12
100.00	67.74
100.00	67.74
85.71	16.12
100.00	67.74
100.00	67.74
85.71	16.12
100.00	72.58
100.00	72.58
85.71	16.12
100.00	72.58
100.00	72.58
85.71	16.12
100.00	72.58
100.00	72.58
85.71	16.12
100.00	72.58
100.00	72.58
78.57	14.51
92.85	24.19
92.85	24.19
78.57	14.51
92.85	24.19
92.85	24.19
78.57	14.51
92.85	24.19
92.85	24.19
78.57	14.51
92.85	24.19
92.85	24.19
85.71	16.12
100.00	46.77
100.00	46.77
85.71	16.12
100.00	46.77
100.00	46.77
85.71	16.12
100.00	46.77
100.00	46.77
85.71	16.12
100.00	46.77
100.00	46.77
85.71	16.12
100.00	64.51
100.00	64.51
85.71	16.12
100.00	64.51
100.00	64.51
85.71	16.12
100.00	64.51
100.00	64.51
85.71	16.12
100.00	64.51
100.00	64.51
85.71	16.12
100.00	64.51
100.00	64.51
85.71	16.12
100.00	64.51
100.00	64.51
85.71	16.12
100.00	64.51
100.00	64.51
85.71	16.12
100.00	64.51
100.00	64.51
78.57	14.51
92.85	24.19
92.85	24.19
78.57	14.51
92.85	24.19
92.85	24.19
78.57	14.51
92.85	24.19
92.85	24.19
78.57	14.51
92.85	24.19
92.85	24.19
85.71	16.12
100.00	45.16
100.00	45.16
85.71	16.12
100.00	45.16
100.00	45.16
85.71	16.12
100.00	45.16
100.00	45.16
85.71	16.12
100.00	45.16
100.00	45.16
85.71	16.12
100.00	45.16
100.00	45.16
85.71	16.12
100.00	45.16
100.00	45.16
85.71	16.12
100.00	45.16
100.00	45.16
85.71	16.12
100.00	45.16
100.00	45.16
85.71	16.12
100.00	45.16
100.00	45.16
85.71	16.12
100.00	45.16
100.00	45.16
85.71	16.12
100.00	45.16
100.00	45.16
85.71	16.12
100.00	45.16
100.00	45.16
78.57	14.51
92.85	24.19
92.85	24.19
78.57	14.51
92.85	24.19
92.85	24.19
78.57	14.51
92.85	24.19
92.85	24.19
78.57	14.51
92.85	24.19
92.85	24.19
85.71	16.12
92.85	29.03
92.85	29.03
85.71	16.12
92.85	29.03
92.85	29.03
85.71	16.12
92.85	29.03
92.85	29.03
85.71	16.12
92.85	29.03
92.85	29.03
85.71	16.12
92.85	29.03
92.85	29.03
85.71	16.12
92.85	29.03
92.85	29.03
85.71	16.12
92.85	29.03
92.85	29.03
85.71	16.12
92.85	29.03
92.85	29.03
85.71	16.12
92.85	29.03
92.85	29.03
85.71	16.12
92.85	29.03
92.85	29.03
85.71	16.12
92.85	29.03
92.85	29.03
85.71	16.12
92.85	29.03
92.85	29.03
88.88	14.51
100.00	24.19
100.00	24.19
88.88	14.51
100.00	24.19
100.00	24.19
88.88	14.51
100.00	24.19
100.00	24.19
88.88	14.51
100.00	24.19
100.00	24.19
88.88	16.12
100.00	46.77
100.00	46.77
88.88	16.12
100.00	46.77
100.00	46.77
88.88	16.12
100.00	46.77
100.00	46.77
88.88	16.12
100.00	46.77
100.00	46.77
88.88	16.12
100.00	67.74
100.00	67.74
88.88	16.12
100.00	67.74
100.00	67.74
88.88	16.12
100.00	67.74
100.00	67.74
88.88	16.12
100.00	67.74
100.00	67.74
88.88	16.12
100.00	72.58
100.00	72.58
88.88	16.12
100.00	72.58
100.00	72.58
88.88	16.12
100.00	72.58
100.00	72.58
88.88	16.12
100.00	72.58
100.00	72.58
88.88	14.51
100.00	24.19
100.00	24.19
88.88	14.51
100.00	24.19
100.00	24.19
88.88	14.51
100.00	24.19
100.00	24.19
88.88	14.51
100.00	24.19
100.00	24.19
88.88	16.12
100.00	46.77
100.00	46.77
88.88	16.12
100.00	46.77
100.00	46.77
88.88	16.12
100.00	46.77
100.00	46.77
88.88	16.12
100.00	46.77
100.00	46.77
88.88	16.12
100.00	64.51
100.00	64.51
88.88	16.12
100.00	64.51
100.00	64.51
88.88	16.12
100.00	64.51
100.00	64.51
88.88	16.12
100.00	64.51
100.00	64.51
88.88	16.12
100.00	64.51
100.00	64.51
88.88	16.12
100.00	64.51
100.00	64.51
88.88	16.12
100.00	64.51
100.00	64.51
88.88	16.12
100.00	64.51
100.00	64.51
88.88	14.51
100.00	24.19
100.00	24.19
88.88	14.51
100.00	24.19
100.00	24.19
88.88	14.51
100.00	24.19
100.00	24.19
88.88	14.51
100.00	24.19
100.00	24.19
88.88	16.12
100.00	45.16
100.00	45.16
88.88	16.12
100.00	45.16
100.00	45.16
88.88	16.12
100.00	45.16
100.00	45.16
88.88	16.12
100.00	45.16
100.00	45.16
88.88	16.12
100.00	45.16
100.00	45.16
88.88	16.12
100.00	45.16
100.00	45.16
88.88	16.12
100.00	45.16
100.00	45.16
88.88	16.12
100.00	45.16
100.00	45.16
88.88	16.12
100.00	45.16
100.00	45.16
88.88	16.12
100.00	45.16
100.00	45.16
88.88	16.12
100.00	45.16
100.00	45.16
88.88	16.12
100.00	45.16
100.00	45.16
88.88	14.51
100.00	24.19
100.00	24.19
88.88	14.51
100.00	24.19
100.00	24.19
88.88	14.51
100.00	24.19
100.00	24.19
88.88	14.51
100.00	24.19
100.00	24.19
88.88	16.12
100.00	29.03
100.00	29.03
88.88	16.12
100.00	29.03
100.00	29.03
88.88	16.12
100.00	29.03
100.00	29.03
88.88	16.12
100.00	29.03
100.00	29.03
88.88	16.12
100.00	29.03
100.00	29.03
88.88	16.12
100.00	29.03
100.00	29.03
88.88	16.12
100.00	29.03
100.00	29.03
88.88	16.12
100.00	29.03
100.00	29.03
88.88	16.12
100.00	29.03
100.00	29.03
88.88	16.12
100.00	29.03
100.00	29.03
88.88	16.12
100.00	29.03
100.00	29.03
88.88	16.12
100.00	29.03
100.00	29.03
