ratioD	ratio_off_off
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
42.85	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
54.16	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
57.14	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
66.66	3.22
